,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_total,capture_rate,defense,hp,sp_attack,sp_defense,speed,type1,type2,is_legendary
628,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,-0.7132677739465184,-0.315121707273161,-0.49241146823216614,1.2021032143009467,0.06670593164663882,0.03915577890653717,-0.8154412995616285,-0.2110087638645895,-0.2215499078025214,2.0,8.0,0.0
629,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,-0.40143344058044694,-0.315121707273161,0.6863720924493649,-0.506765800269175,1.04422307319174,1.5473089855937316,-0.5054534613735331,0.8654301138983662,0.4685165490790026,2.0,8.0,0.0
630,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5964364261909818,-0.315121707273161,0.46745514546565203,-0.11241141229145456,-0.2265492108168915,0.604713231414235,1.044485729566944,-0.17512746793915765,-0.04903329358214039,7.0,0.0,0.0
631,0.5,1.0,0.0,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.9706376262302675,-0.315121707273161,0.46745514546565203,-0.11241141229145456,1.27231040621893,-0.4132901830996212,-0.7224449481051999,-0.8209907945969311,1.4691129115572124,1.0,17.0,0.0
632,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,-0.40143344058044694,0.4678195715999706,-1.0818032485729316,-0.7039429942580352,-0.747891686307612,-0.6395131641027003,-0.8154412995616285,-0.7492282027460674,-0.9806230103721978,2.0,3.0,0.0
633,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.222235226151696,0.4678195715999706,-0.07141733941733362,-0.7039429942580352,-0.09621359194421135,0.11456343924089689,-0.19546562318543764,-0.031602284237430216,-0.2905565534906738,2.0,3.0,0.0
634,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.8459038928838389,0.4678195715999706,1.4441615243160635,-0.7039429942580352,0.5554645024191893,0.8686400425844941,1.6644614059431349,0.6860236342712069,1.0895763602723743,2.0,3.0,0.0
635,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,0.222235226151696,0.4678195715999706,-0.5766102939951326,-0.7039429942580352,-0.5849721627167619,-0.5264016736011607,-0.6604473804675808,-0.5698217231189081,-0.2215499078025214,1.0,7.0,0.0
636,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,-0.5573506072634826,0.4678195715999706,1.023167395501231,-1.0982973822357556,-0.2591331155350615,0.604713231414235,1.9744492441312302,1.2242430731526848,1.1585830059605267,1.0,7.0,0.0
637,0.25,0.5,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,0.37815239283473173,2.033702129346234,1.2757638727901304,-1.2560391374268438,1.8262367864278208,0.8309362124173143,0.5795039722848009,0.0401603076134335,1.4346095887131363,17.0,6.0,1.0
638,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,1.5943062929624103,2.033702129346234,1.2757638727901304,-1.2560391374268438,0.5554645024191893,0.8309362124173143,0.021525863546229144,0.6860236342712069,1.4346095887131363,16.0,6.0,1.0
639,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,0.37815239283473173,2.033702129346234,1.2757638727901304,-1.2560391374268438,-0.03104578250787128,0.8309362124173143,0.5795039722848009,2.0853941753630494,1.4346095887131363,10.0,6.0,1.0
640,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6899867262008031,3.5995846870924972,1.2757638727901304,-1.2560391374268438,0.229625455237489,0.3784902504111559,1.1994796486609918,0.6860236342712069,1.8831527856861268,8.0,0.0,1.0
641,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.8459038928838389,3.5995846870924972,1.2757638727901304,-1.2560391374268438,-0.09621359194421135,0.3784902504111559,2.2844370823193256,0.3272106750168884,1.1930863288046027,4.0,8.0,1.0
642,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.3136553929329462,3.5995846870924972,2.1177521304197957,-1.2560391374268438,0.8813035496008897,1.170270683921933,2.4394310014133733,1.7624625120341626,0.8135497775197645,3.0,7.0,1.0
643,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,2.2491583930311605,3.5995846870924972,2.1177521304197957,-1.2560391374268438,1.5329816439642905,1.170270683921933,1.5094674868490872,1.0448365935255255,0.8135497775197645,3.0,4.0,1.0
644,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0932412263481246,3.5995846870924972,1.4441615243160635,-1.2560391374268438,0.5554645024191893,0.7555285520829546,1.044485729566944,0.3272106750168884,0.8480531003638407,11.0,8.0,1.0
645,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.3136553929329462,3.5995846870924972,2.2861497819457286,-1.2560391374268438,0.5554645024191893,2.1128664381014297,3.059406677789564,1.0448365935255255,0.9860663917401455,3.0,12.0,1.0
646,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,-0.18314940722419693,2.033702129346234,1.2757638727901304,-1.2560391374268438,0.5554645024191893,0.8309362124173143,1.788456541218373,0.6860236342712069,1.4346095887131363,18.0,6.0,1.0
647,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.5631228596258033,3.5995846870924972,1.4441615243160635,-1.2560391374268438,0.5554645024191893,1.170270683921933,0.17651978264027685,0.21956678724059278,2.12467604559466,13.0,15.0,1.0
648,0.5,1.0,0.0,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.3136553929329462,3.5995846870924972,1.4441615243160635,-1.2560391374268438,0.7183840260100396,0.07685960907371703,1.5094674868490872,0.8654301138983662,1.1240796831164503,1.0,17.0,1.0
649,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-0.5261671739268755,-0.315121707273161,-0.9723447750810752,-0.7039429942580352,-0.2591331155350615,-0.48869784343398087,-0.7224449481051999,-0.9286346823732267,-0.9806230103721978,10.0,0.0,0.0
650,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.003951192795445966,-0.315121707273161,-0.1977155780617834,-0.7039429942580352,0.7183840260100396,-0.3001786925980816,-0.47445467755472354,-0.46217783534261253,-0.32505987633475,10.0,0.0,0.0
651,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,0.9082707595570532,-0.315121707273161,0.8547697439752979,-0.7039429942580352,1.5981494534006304,0.7178247219157747,0.08352343118384822,0.14780419538972908,-0.08353661642621658,10.0,6.0,0.0
652,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,-1.0251021073125899,-0.315121707273161,-1.0228640705388552,-0.7039429942580352,-1.0737307334893125,-1.0919591261088586,-0.2884619746418663,-0.3904152434917488,-0.2215499078025214,7.0,0.0,0.0
653,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,-0.5885340406000898,-0.315121707273161,-0.16403604775659678,-0.7039429942580352,-0.4872204485622518,-0.3755863529324413,0.5795039722848009,-0.031602284237430216,0.2269932891704692,7.0,0.0,0.0
654,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,-0.2766997072340184,-0.315121707273161,0.8884492742804845,-0.7039429942580352,-0.03104578250787128,0.22767492974243647,1.32347478393623,1.0448365935255255,1.2965962973368315,7.0,15.0,0.0
655,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.6820843406099113,-0.315121707273161,-0.9639248925047785,-0.7039429942580352,-1.0737307334893125,-1.0542552959416789,-0.2884619746418663,-0.9645159782986585,0.1579866434823168,18.0,0.0,0.0
656,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.4638003072536612,-0.315121707273161,-0.1977155780617834,-0.7039429942580352,-0.682723876871272,-0.5641055037683407,0.3625124855531341,-0.5339404271934762,1.055073037428298,18.0,0.0,0.0
657,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,2.0932412263481246,-0.315121707273161,1.7809568273679295,-0.7039429942580352,-0.19396530609872145,0.11456343924089689,2.532427352869802,0.004279011688001641,2.262689336970965,18.0,2.0,0.0
658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.3057530073420542,-0.510857026991444,-1.6122558508796208,2.056537721586008,-1.1388985429256524,-1.1673667864432185,-1.2184254892061526,-1.2515663457021133,-0.32505987633475,13.0,0.0,0.0
659,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,-0.6820843406099113,-0.510857026991444,-0.04615769168844367,0.37395899954773393,0.1318737410829789,0.604713231414235,-0.6604473804675808,0.21956678724059278,0.3995099033908502,13.0,11.0,0.0
660,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,-0.8691849406295541,-0.510857026991444,-1.267040665251458,2.056537721586008,-0.9759790193348024,-0.9034399752729594,-0.9704352186556762,-1.1798037538512496,-0.152543262114369,13.0,8.0,0.0
661,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,-0.15196597388758976,-0.510857026991444,-0.39137287731660636,0.28194297568626586,-0.5849721627167619,-0.26247486243090173,-0.47445467755472354,-0.6774656108952036,0.6065298404553074,7.0,8.0,0.0
662,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,0.0975014928052674,-0.510857026991444,0.5937533841101018,-0.7039429942580352,-0.06362968722604131,0.34078642024397604,0.08352343118384822,-0.06748358016286207,2.055669399906508,7.0,8.0,0.0
663,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.3369364406786612,-0.510857026991444,-1.9237915062025968,2.056537721586008,-1.0737307334893125,-1.1673667864432185,-1.3734194083002003,-1.6462606008818639,-1.0841329789044263,1.0,0.0,0.0
664,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.7423210740545543,-0.510857026991444,-1.8143330327107403,0.28194297568626586,-0.42205263912591173,-0.9034399752729594,-1.3734194083002003,-1.4668541212547046,-1.2911529159688835,1.0,0.0,0.0
665,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,-0.8068180739563399,-0.510857026991444,-0.14719628260400347,-0.7039429942580352,-0.747891686307612,0.4161940805783358,0.5795039722848009,-0.7492282027460674,0.7790464546756883,1.0,8.0,0.0
666,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,-0.8691849406295541,-0.315121707273161,-0.5008313508084627,1.5964576022786672,-0.4872204485622518,-0.26247486243090173,0.05252464736503869,-0.60570301904434,0.192489966326393,7.0,13.0,0.0
667,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,-0.3078831405706255,-0.315121707273161,0.6611124447204749,-0.4410400689395549,-0.03104578250787128,0.642417061581415,1.1684808648421823,-0.17512746793915765,1.3656029430249839,7.0,13.0,0.0
668,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1.2433861406688398,-0.315121707273161,-1.0565436008440416,1.6621833336082872,-1.1063146382074824,-0.9411438054401392,-0.31946075846067584,0.2913293790914565,-0.842609718995893,5.0,0.0,0.0
669,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.40143344058044694,-0.315121707273161,1.0315872780775275,0.28194297568626586,-0.19396530609872145,0.18997109957525662,1.6644614059431349,2.0495128794376174,0.8825564232079169,5.0,0.0,0.0
670,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.40143344058044694,-0.315121707273161,1.0400071606538241,-0.7039429942580352,-0.16138140138055143,0.34078642024397604,1.2614772162986108,2.982426573498846,0.2959999348586216,5.0,0.0,0.0
671,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-0.40143344058044694,-0.315121707273161,-0.6608091197580992,1.333554676960187,-0.8130594957439522,-0.11165954176218228,-0.2884619746418663,-0.49805913126804435,-0.497576490555131,10.0,0.0,0.0
672,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.6899867262008031,-0.315121707273161,0.8631896265515946,-0.7039429942580352,-0.35688482968957164,2.03745877776707,0.7964954590164677,0.3630919709423202,0.054476674950088205,10.0,0.0,0.0
673,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.12868492614187454,-0.11938638755487811,-0.6776488849106924,1.5964576022786672,-0.35688482968957164,-0.07395571159500242,-0.784442515742819,-0.8209907945969311,-0.8081063961518168,6.0,0.0,0.0
674,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.4383891262793747,-0.11938638755487811,0.5600738538049151,-0.4410400689395549,0.16445764580114894,0.9817515330860337,-0.07147048791019948,0.004279011688001641,-0.2905565534906738,6.0,2.0,0.0
675,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06631805946866026,-0.315121707273161,0.3664165545500922,0.8077488263232264,-0.42205263912591173,0.22767492974243647,-0.19546562318543764,0.6860236342712069,1.227589651648679,13.0,0.0,0.0
676,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.9315518073027684,-0.315121707273161,-0.6187097068766159,1.2021032143009467,-0.617556067434932,-0.26247486243090173,-0.25746319082305674,-0.3904152434917488,0.054476674950088205,15.0,0.0,0.0
677,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.9315518073027684,-0.315121707273161,0.3158972590923123,-0.30958860628031476,0.09928983636480886,0.18997109957525662,0.3625124855531341,0.3630919709423202,1.2965962973368315,15.0,0.0,0.0
678,0.25,2.0,0.0,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.06631805946866026,-0.315121707273161,-0.8713061841655154,1.0706517516417067,0.8813035496008897,-0.9034399752729594,-1.1254291377497239,-1.2156850497766816,-1.3256562388129598,17.0,9.0,0.0
679,0.25,2.0,0.0,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0018210595668746,-0.315121707273161,0.1643393727189726,-0.11241141229145456,2.5104987855093914,-0.3755863529324413,-0.8154412995616285,-0.7851094986714993,-1.0841329789044263,17.0,9.0,0.0
680,0.25,2.0,0.0,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,2.2491583930311605,-0.315121707273161,0.7705709182123315,-0.7039429942580352,-0.747891686307612,-0.33788252276526143,2.4394310014133733,-0.7492282027460674,-0.2215499078025214,17.0,9.0,0.0
681,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.8068180739563399,-0.315121707273161,-0.736588062944769,1.333554676960187,-0.42205263912591173,0.34078642024397604,-0.25746319082305674,-0.2110087638645895,-1.4981728530333407,5.0,0.0,0.0
682,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.18314940722419693,-0.315121707273161,0.2822177287871257,0.5448459010047462,-0.03104578250787128,1.207974514089113,0.8584930266540868,0.6501423383457751,-1.2911529159688835,5.0,0.0,0.0
683,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.9315518073027684,-0.315121707273161,-0.736588062944769,1.333554676960187,-0.2265492108168915,-0.26247486243090173,-0.3814583260982949,-0.49805913126804435,-0.6010864590873596,5.0,0.0,0.0
684,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.06631805946866026,-0.315121707273161,0.4337756151604654,0.5448459010047462,0.42512888354650924,0.49160174091269554,0.4245100531907532,0.14780419538972908,0.192489966326393,5.0,0.0,0.0
685,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7444512072831255,-0.315121707273161,-1.1828418394884914,1.2021032143009467,-0.6501399721531019,-0.6018093339355205,-1.0634315701121049,-0.8927533864477948,-0.7390997504636644,2.0,15.0,0.0
686,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.440519259507946,-0.315121707273161,0.4506153803130587,-0.2438628749506947,0.4902966929828493,0.642417061581415,-0.10246927172900902,0.14780419538972908,0.2269932891704692,2.0,15.0,0.0
687,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,-0.8068180739563399,-0.315121707273161,-1.0312839531151519,0.28194297568626586,-0.19396530609872145,-1.016551465774499,-1.0014340024744857,-0.5339404271934762,-0.5665831362432834,16.0,18.0,0.0
688,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.8459038928838389,-0.315121707273161,0.6021732666863984,-0.7039429942580352,1.3700621203734402,0.11456343924089689,-0.5364522451923426,0.5424984505694795,0.054476674950088205,16.0,18.0,0.0
689,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,-0.5573506072634826,-0.315121707273161,-0.9134055970469986,1.6621833336082872,-0.42205263912591173,-0.7149208244370601,-0.35045954227948534,-0.3904152434917488,-1.2566495931248074,14.0,18.0,0.0
690,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,-0.08959910721437547,-0.315121707273161,0.5516539712286185,-0.5724915315987951,0.5554645024191893,-0.14936337192936214,0.7964954590164677,1.8701063998104583,-0.7736030733077406,14.0,3.0,0.0
691,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.7756346406197328,-0.510857026991444,-0.8292067712840322,1.6621833336082872,-0.35688482968957164,-0.7149208244370601,-0.41245710991710444,-0.28277135571545325,-0.7736030733077406,18.0,0.0,0.0
692,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.15196597388758976,-0.510857026991444,0.6021732666863984,-0.5724915315987951,0.4902966929828493,0.07685960907371703,1.5094674868490872,0.6501423383457751,-0.2560532306465976,18.0,0.0,0.0
693,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.2433861406688398,-0.315121707273161,-1.1744219569121948,1.2021032143009467,-1.3018180665165027,-0.9411438054401392,-0.31946075846067584,-1.0003972742240903,0.1234833206382406,4.0,13.0,0.0
694,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.7132677739465184,-0.315121707273161,0.44219549773676203,-0.30958860628031476,-0.682723876871272,-0.26247486243090173,1.1684808648421823,0.8295488179729343,1.4691129115572124,4.0,13.0,0.0
695,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,0.34696895949812456,0.0763489321634048,-0.5597705288425393,-0.7039429942580352,0.1318737410829789,-0.4132901830996212,-0.8154412995616285,-0.9286346823732267,-0.6355897819314358,16.0,3.0,0.0
696,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,1.3448388262695532,0.0763489321634048,0.778990800788628,-0.7039429942580352,1.5003977392461205,0.49160174091269554,-0.07147048791019948,-0.42629653941718065,0.1579866434823168,16.0,3.0,0.0
697,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,-0.5885340406000898,0.0763489321634048,-0.5597705288425393,-0.7039429942580352,-0.747891686307612,0.3030825900767962,-0.13346805554781857,-0.28277135571545325,-0.7045964276195882,16.0,12.0,0.0
698,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,-0.02723224054116118,0.0763489321634048,0.778990800788628,-0.7039429942580352,-0.03104578250787128,2.03745877776707,0.8584930266540868,0.7577862261220707,-0.2905565534906738,16.0,12.0,0.0
699,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.40143344058044694,0.2720842518816877,0.8126703310938147,-0.7039429942580352,-0.2591331155350615,0.9817515330860337,1.1994796486609918,2.1212754712884814,-0.2215499078025214,5.0,0.0,0.0
700,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.440519259507946,-0.315121707273161,0.6021732666863984,0.019040050367785576,0.06670593164663882,0.34078642024397604,0.08352343118384822,-0.28277135571545325,1.7796428171538983,6.0,8.0,0.0
701,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-0.619717473936697,-0.315121707273161,0.021201368921929534,1.0706517516417067,-0.5198043532804218,-0.07395571159500242,0.30051491791551505,-0.1392461720137258,1.1930863288046027,4.0,5.0,0.0
702,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,-0.8691849406295541,-0.11938638755487811,0.6021732666863984,-0.506765800269175,2.5104987855093914,-0.7149208244370601,-0.6604473804675808,2.8389013897971185,-0.5665831362432834,16.0,5.0,0.0
703,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,-0.8691849406295541,0.4678195715999706,-1.0818032485729316,-0.7039429942580352,-1.2366502570801625,-0.9034399752729594,-0.5054534613735331,0.14780419538972908,-0.9116163646840454,3.0,0.0,0.0
704,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,-0.08959910721437547,0.4678195715999706,0.1980189030241592,-0.7039429942580352,-0.6501399721531019,-0.036251881427822555,0.3625124855531341,1.5112934405561398,-0.2215499078025214,3.0,0.0,0.0
705,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6899867262008031,0.4678195715999706,1.4441615243160635,-0.7039429942580352,-0.09621359194421135,0.7932323822501344,1.1994796486609918,2.8389013897971185,0.4685165490790026,3.0,0.0,0.0
706,0.25,0.5,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.06631805946866026,-0.315121707273161,0.3495767893974989,-0.30958860628031476,0.5880484071373594,-0.45099401326680105,0.2695161340967055,0.5783797464949114,0.2959999348586216,17.0,5.0,0.0
707,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,-0.2455162738974112,-0.315121707273161,-1.0060243053862619,0.28194297568626586,-0.8130594957439522,-0.9788476356073191,-0.6604473804675808,-0.3904152434917488,-0.9806230103721978,9.0,10.0,0.0
708,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0018210595668746,-0.315121707273161,0.38325631970268553,-0.506765800269175,0.09928983636480886,0.604713231414235,-0.19546562318543764,0.3989732668677521,-0.3595631991788262,9.0,10.0,0.0
